,a0_sys_0,a0_sys_1,a0_sys_10,a0_sys_11,a0_sys_12,a0_sys_2,a0_sys_3,a0_sys_4,a0_sys_5,a0_sys_6,a0_sys_7,a0_sys_8,a0_sys_9,acos2_sys_0,acos2_sys_1,acos2_sys_10,acos2_sys_11,acos2_sys_12,acos2_sys_2,acos2_sys_3,acos2_sys_4,acos2_sys_5,acos2_sys_6,acos2_sys_7,acos2_sys_8,acos2_sys_9,acos_sys_0,acos_sys_1,acos_sys_10,acos_sys_11,acos_sys_12,acos_sys_2,acos_sys_3,acos_sys_4,acos_sys_5,acos_sys_6,acos_sys_7,acos_sys_8,acos_sys_9,pt2_bin,q2_bin,x_bin,z_bin,a0_sys_sector,acos2_sys_sector,acos_sys_sector
649,9.99396800994873,0.7637390494346619,3.433700561523437,0.8766690492630005,0.052107851952314384,0.15433399379253387,1.6866300106048584,1.0207672119140625,1.926300048828125,1.5744106769561768,1.72922945022583,1.6525235176086426,3.2907330989837646,0.012628307566046715,0.003214435884729028,0.015200155787169932,0.0041513126343488685,0.0004870577831752599,0.0010801773751154542,0.0015547024086117744,0.005190395284444094,0.003187184687703848,0.0055237351916730395,0.005732361227273941,0.004655900411307812,0.0245706457644701,0.015446905046701431,0.0037632992025464773,0.025172781199216843,0.0163767971098423,0.0006907425122335553,0.0014024053234606981,0.0007396489963866769,0.0065407734364271155,0.0098788570612669,0.0013296069810166955,0.0038646995089948173,0.010403393767774105,0.03505415096879005,9,1,0,14,0.0,0.0,0.0
650,9.07904052734375,1.6419756412506104,0.0,0.2858189940452576,0.025187650695443157,0.07717025279998779,0.8826576471328735,0.08690188080072403,1.2556837797164917,1.4938421249389648,1.381848931312561,1.8890091180801392,12.070999145507812,0.018231630325317383,0.008135607466101645,0.0,0.0020286405924707647,0.00028396741254255176,0.0011892769252881408,0.002283993409946561,0.0011150683276355267,0.012112381868064405,0.013361737132072449,0.006290371995419264,0.02027145586907864,0.045194514095783234,0.020952684804797173,0.014540618285536766,0.0,0.014285496436059475,0.0009236457408405839,0.0009024116443470119,0.006602565757930279,0.0006169814732857049,0.00960694532841444,0.01993605308234692,0.012362387031316755,0.011132193729281424,0.06724472343921661,10,1,0,14,0.0,0.0,0.0
651,7.954957008361816,0.64263516664505,0.0,0.29232850670814514,0.019416876137256626,0.40397524833679205,1.1367013454437256,0.2940465211868286,1.3629761934280396,0.18369674682617188,3.604804515838623,6.096161842346191,4.904800415039063,0.006792988628149033,0.002630590694025159,0.0,0.0008711527334526181,0.00043023424223065376,0.0009087928337976336,0.0022416932042688127,0.001993576530367136,0.009312384761869907,0.0053194426000118256,0.023035308346152302,0.011836471036076546,0.014040964655578136,0.02067914605140686,0.005246901884675026,0.0,0.013396833091974258,0.0010380613384768367,0.0015925951302051544,0.008667836897075176,0.0032614259980618954,0.00833007600158453,0.0018165301298722625,0.033577434718608856,0.04974934831261635,0.06650412082672119,11,1,0,14,0.0,0.0,0.0
652,5.748441696166992,0.7220214009284973,0.0,0.12211771309375764,0.036007493734359734,1.0972142219543457,0.23186823725700376,9.533928846394699e-07,1.157809853553772,1.6754156351089478,0.822488009929657,6.329686164855957,3.9515807628631587,0.01679076999425888,0.003364076372236013,0.0,0.0004964426043443382,0.0008446311112493278,0.00470081390812993,0.0029326151125133038,6.198985147420899e-08,0.007883574813604355,0.004938599653542042,0.004182330798357725,0.06994035094976425,0.02656463161110878,0.0256832018494606,0.004655919037759304,0.0,0.01355521846562624,0.0011270970571786163,0.01505947485566139,0.00018479373829904944,1.3633278683755634e-07,0.010267291218042374,0.019526218995451927,0.026449838653206825,0.05344129353761673,0.04815232008695602,12,1,0,14,0.0,0.0,0.0
653,2.8615176677703857,6.589835643768311,0.0,0.533214271068573,0.1181866005063057,8.714964678802064e-06,8.714964678802064e-06,8.714964678802064e-06,10.530574798583984,5.864431381225586,10.244813919067383,66.79861450195311,103.94908905029295,8.679704137648514e-07,1.53239287925544e-08,0.0,6.0031410953342865e-09,1.8457224637558056e-10,1.362021606610142e-12,1.362021606610142e-12,1.362021606610142e-12,1.293738876029238e-07,1.8333334850240132e-08,1.384324388453706e-08,0.3937948048114777,0.31521421670913696,0.010463081300258636,0.07530707120895386,0.0,0.0039271367713809005,0.000731215113773942,2.4427001221738465e-07,2.4427001221738465e-07,2.4427001221738465e-07,0.05595699325203896,0.09924530237913133,0.05451261624693871,0.1364380270242691,0.117156982421875,13,1,0,14,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,0,14,0.0,0.0,0.0
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,0,14,0.0,0.0,0.0
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,0,14,0.0,0.0,0.0
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0,14,0.0,0.0,0.0
658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,0,14,0.0,0.0,0.0
659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,0,14,0.0,0.0,0.0
660,35.167282104492195,3.959781885147095,0.0,0.2960789203643799,0.4298206865787506,0.4203155636787415,8.783527374267576,2.601062059402466,13.057448387145994,6.863350868225098,0.4409559071063995,9.727997779846193,22.58295822143555,0.0059191728942096225,0.0035113750491291285,0.0,0.00042950169881805783,0.00014117223327048126,0.0008534423541277647,0.0026140417903661732,0.000726836733520031,0.00336853158660233,0.0025875039864331484,0.0041853548027575025,0.008542711846530437,0.019799573346972462,0.00610300013795495,0.0016924388473853467,0.0,0.00832686759531498,0.00022239566897042096,0.0005595469847321509,0.005949762184172869,0.0020266540814191107,0.004895189311355352,0.005970398895442486,0.0038002710789442062,0.002907545538619161,0.03342719748616218,0,1,0,15,24.902940278497,0.05319641079685584,0.0
661,36.17437362670898,4.108337879180908,4.755327701568604,6.47210693359375,0.1216193661093712,1.2056926488876345,6.366905212402344,0.6410922408103943,15.267776489257812,1.9697924852371216,1.2101454734802246,13.905312538146973,9.198925971984863,0.007073374930769205,0.0054682204499840745,0.010403024032711984,0.005148656200617553,0.0001461323554394767,0.0014056774089112878,0.014112786389887331,0.0020405759569257498,0.009432012215256693,0.0033015701919794087,0.006602976005524397,0.010402943938970566,0.002903257263824344,1.7760139314759726e-07,1.0999732680261332e-08,1.7061402957097016e-08,4.453584168118141e-09,1.4606658993443489e-08,5.372963229888228e-08,7.2059789246736736e-09,1.0562858143714491e-08,2.470131903464789e-07,2.782140384738341e-08,1.5523768936986926e-08,5.702315508671063e-09,9.778011644812069e-08,1,1,0,15,0.0,0.0,0.0
662,27.53079032897949,2.860341310501098,128.35052490234378,6.078140258789063,0.010489230044186115,0.3506801724433899,4.106605529785156,1.0718066692352295,14.996745109558105,0.8969504237174988,9.376076698303224,3.276533365249634,13.465075492858887,0.004652253352105618,0.002751128515228629,0.0666227638721466,0.00532196182757616,0.0004144098784308881,0.0010346159106120467,0.007463316433131696,0.00031499611213803286,0.013299228623509407,0.002608915325254202,0.023950863629579544,0.0065560820512473575,0.0264693945646286,4.324888323026244e-07,1.5241474216054485e-07,0.25896844267845154,7.766817189391872e-10,3.2607083699787154e-09,5.003658998248285e-07,1.737981847327319e-07,7.599457489959605e-07,3.2244838621409144e-07,7.585337868931674e-08,8.580620658449334e-09,1.5096023986416185e-08,1.0767040521386664e-06,2,1,0,15,0.0,0.2320104634124656,0.29580767904437183
663,39.99342346191406,4.1426849365234375,227.16070556640625,7.79721736907959,0.07021046429872513,1.4800775051116943,3.964478969573975,5.11325216293335,11.59425449371338,8.326741218566895,11.498785972595215,10.12932014465332,16.396669387817386,0.008192166686058044,0.004694194998592138,0.09579521417617798,0.003455968108028173,0.0002714066358748824,0.001884085708297789,0.003690224140882492,0.005309857428073883,0.005169718991965056,0.007607952691614628,0.009750256314873695,0.005121491849422455,0.02626923657953739,3.544022852963735e-09,4.301090594793777e-09,0.4264542758464813,4.25070245668735e-09,3.7429210841821706e-09,3.45330319895254e-09,1.0872566846842346e-08,1.3991316905048734e-07,3.171778617527821e-09,6.556467813112477e-09,4.2817966949826306e-09,1.3143860222442072e-08,4.0036214343786006e-09,3,1,0,15,4.034220022911821,0.0,0.0
664,30.42720031738281,35.97246551513672,11.989239692687988,4.106346130371094,0.09333708882331848,0.9635378122329712,3.586877584457397,20.03719139099121,29.70083427429199,24.63459777832031,15.855986595153807,5.054825782775879,31.02602577209473,0.0597546212375164,0.05726054683327675,0.03727107122540474,0.004206086043268442,0.0005977014661766589,0.0018067407654598355,0.001980314496904612,0.030428549274802208,0.046131860464811325,0.0357259064912796,0.018255464732646942,0.00519554503262043,0.06013013422489166,0.14297959208488464,0.12025554478168488,7.302143785636873e-06,3.218459823983721e-06,7.30397414372419e-06,0.0042605772614479065,6.877310624986421e-06,0.06516370177268982,0.10495378822088243,0.09132063388824464,0.05026387423276901,7.230870778585086e-06,0.1078534945845604,4,1,0,15,0.0,0.06961346968702263,0.0
665,52.03523254394531,14.131522178649902,100.87525939941406,0.9722270965576172,0.2455987334251404,4.6417579650878915,18.386186599731445,44.86357498168945,10.04801082611084,34.750564575195305,12.50089168548584,80.84241485595703,73.93959045410156,0.07013858109712601,0.025948481634259224,0.07818052172660828,0.0005007109139114618,0.0005499310791492462,0.0074882348999381065,0.029918903484940532,0.04890719056129456,0.03281079232692718,0.03781222179532051,0.008507638238370419,0.09616003930568696,0.10338640958070756,0.20730403065681455,0.04955287277698517,0.23686058819293976,0.00847812183201313,0.0003826719184871763,0.01613621413707733,0.06316237896680832,0.1422436684370041,0.05578970536589623,0.10441917926073074,0.032496601343154914,0.2623507082462311,0.26780495047569275,5,1,0,15,0.0,0.0,0.0
666,14.046808242797852,6.643150806427003,59.27981567382813,0.2593705654144287,0.1935745179653168,1.735555648803711,3.010829448699951,3.154573678970337,22.706745147705078,22.73762130737305,22.56428146362305,17.509153366088867,31.383399963378906,0.012267535552382471,0.01127649936825037,0.12456667423248292,0.001858831732533872,0.000880802923347801,0.003644149517640472,0.008058721199631691,0.006416271440684795,0.04067721962928772,0.03284158557653427,0.045405734330415726,0.04105588421225548,0.07718825340270996,0.030611474066972733,0.02159899845719337,0.2774370610713959,0.011101605370640756,0.0004802180628757924,0.0062461826018989095,0.010796370916068554,0.011846685782074928,0.07576358318328857,0.08111710101366043,0.09170974791049956,0.08777327090501785,0.14441171288490295,6,1,0,15,0.0,0.0,0.0
667,11.08419418334961,0.8555662631988525,0.4289689362049103,1.160075545310974,0.11449313163757326,0.26030057668685913,0.770405113697052,0.6795300841331482,3.515437602996826,6.223205089569093,3.2666103839874268,1.495302677154541,10.616151809692383,0.010604972951114178,0.00483994884416461,0.0018844915321096774,0.0043566697277128705,0.0009201095090247693,0.002598620252683759,0.0020578140392899518,0.005503791384398936,0.004551522899419068,0.0433235801756382,0.0328606516122818,0.004680470563471317,0.04445681348443031,0.014159244485199453,1.371692093243837e-07,1.7073233937736634e-09,8.534902349310869e-07,6.583406531035509e-08,4.910002004976377e-08,0.006057491060346365,7.069759533351316e-08,0.012744172476232052,0.05066900327801704,0.029299346730113033,9.340086393194724e-08,0.08966580033302307,7,1,0,15,0.0,0.0,0.0
668,16.25027847290039,7.137409210205077,0.0,0.7399879097938538,0.1293203979730606,1.4186122417449951,1.268986701965332,1.5806033611297607,1.642789363861084,2.0963997840881348,7.085084915161133,4.714489459991455,15.569845199584961,0.02903650887310505,0.02258220687508583,0.0,0.002829627599567175,0.0004142333054915071,0.00293496623635292,0.006516900844871998,0.005396340508013964,0.006499065086245537,0.005302625708281994,0.0053972373716533175,0.01492968574166298,0.059803534299135215,0.03276900574564934,0.039773829281330116,0.0,0.011435473337769508,9.373575448989868e-05,0.005067665129899979,0.005717975087463857,0.005289374850690365,0.004948290530592203,0.002606002613902092,0.030547702684998512,0.03937413915991783,0.09243730455636978,8,1,0,15,0.0,0.0,0.0
669,2.9173555374145512,5.000182628631592,0.0,1.7532036304473877,0.13914357125759125,2.9025559425354004,36.62813186645508,1.4469568668573627e-05,5.989081382751465,36.06265258789063,33.63835906982422,11.871088027954102,3.3748760223388667,0.008022014051675797,0.0254602562636137,0.0,0.005663195624947548,0.0010075883474200964,0.0075067062862217435,0.0981379896402359,1.1268662802876858e-07,0.011869589798152448,0.11396869271993634,0.0979970395565033,0.05586611852049828,0.012138286605477331,5.758948304901422e-07,3.27567946101226e-08,0.0,1.8332181070945808e-06,1.2624722600662608e-08,1.1011676548378091e-07,2.054155174846528e-07,4.560130051345368e-12,7.067632878943186e-08,1.5835984745748988e-09,8.666032869086847e-08,0.029367584735155106,4.482600104438461e-07,9,1,0,15,0.0,0.0,0.0
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,0,15,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,0,15,0.0,0.0,0.0
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0,15,0.0,0.0,0.0
673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,0,15,0.0,0.0,0.0
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,0,15,0.0,0.0,0.0
675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,0,15,0.0,0.0,0.0
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,0,15,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0,15,0.0,0.0,0.0
678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,0,15,0.0,0.0,0.0
679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,0,15,0.0,0.0,0.0
680,32.29862594604492,0.6787483096122742,0.0,1.9390491247177124,0.251687228679657,0.6881645321846008,0.917824387550354,1.813239336013794,9.148479461669922,13.556879043579102,5.052015781402588,30.47965240478516,26.377967834472656,0.004956420511007309,0.005333803594112396,0.0,0.0013888598186895251,0.00010449312685523182,0.00046485109487548465,0.00048401989624835545,0.0018086475320160391,0.0013456267770379784,0.0034269539173692465,0.0013524405658245089,0.014513277448713781,0.0043247975409030906,2.9009511459676673e-10,1.5389919338915092e-09,0.0,1.0717882137356582e-09,7.482736652519861e-11,1.5873321546067132e-09,1.3677149413027225e-09,1.114703995774846e-09,1.598301935246127e-09,0.024104492738842964,8.323482347805111e-08,0.02198921702802181,0.044790226966142654,0,1,0,16,55.648537980197595,0.0,0.0
681,189.7819061279297,48.38087844848633,221.0224609375,9.022650718688963,0.33493319153785706,40.27973937988281,2.926631450653076,21.18114280700684,108.14224243164062,219.41136169433597,237.3731384277344,72.9427719116211,313.7831115722656,0.11772017180919647,0.03614580258727074,0.10790881514549257,0.0064981761388480655,9.071469685295595e-05,0.02905178442597389,0.007459816522896291,0.017010979354381558,0.061549916863441474,0.12148326635360718,0.13434548676013947,0.051971185952425,0.15333116054534912,0.28699636459350586,0.08275144547224045,0.2759753465652466,0.022671373561024662,0.00022383069153875118,0.07321111112833023,0.005851518828421831,0.03913159668445587,0.1919908970594406,0.2891623377799988,0.31884998083114624,0.15335583686828613,0.3933234214782715,1,1,0,16,0.0,0.0,0.0
682,37.596622467041016,6.6646690368652335,252.7125701904297,6.434382915496826,0.07870861887931824,1.958283305168152,0.5853285789489746,0.9374108910560608,14.117918968200685,11.322915077209473,3.334364652633667,16.311769485473633,50.55962371826172,0.016765693202614784,0.005140394438058138,0.07748159766197205,0.00047141744289547205,0.00010040874622063713,0.0018450281349942086,0.0013282345607876778,0.0020681009627878666,0.008422063663601875,0.0120483273640275,0.005455471109598875,0.008912678807973862,0.049180597066879266,6.041154421154715e-08,3.9842600330075584e-08,0.42426371574401855,7.982313698917665e-10,3.235861711914368e-08,3.0978693388306056e-08,1.3043790936251298e-08,5.0699366482831465e-08,2.963984080395221e-08,3.1418199597510466e-08,8.786567207152983e-08,3.017208172195752e-08,2.2788281484054096e-08,2,1,0,16,0.0,0.0,0.0
683,28.36518478393555,5.296766757965088,273.04266357421875,1.899595022201538,0.041232313960790634,1.2638057470321655,0.010236350819468498,0.014442811720073225,7.397672176361084,2.637864112854004,6.036198616027832,20.199289321899414,19.20155143737793,0.02474996261298656,0.0185298640280962,0.05211051180958748,0.0061162812635302535,0.00031809712527319784,0.002585522131994366,0.007623150944709778,4.2008305172203115e-05,0.010330394841730595,0.01929544098675251,0.02762358076870441,0.049113038927316666,0.04717035591602325,5.1913211507326196e-08,1.7143904074146119e-07,0.42466962337493896,3.502720558046235e-09,3.3876492722129115e-09,7.142688218664263e-08,1.2789431025339582e-07,1.7965710696898896e-07,1.959971385190329e-08,5.331768875294074e-07,2.561302636649998e-08,3.7093730753667835e-08,1.395079340937855e-08,3,1,0,16,0.0,0.0,0.0
684,26.24077796936035,1.369094729423523,248.463623046875,3.1358118057250977,0.05978202447295189,0.3037731945514679,1.1626739501953125,0.406057208776474,15.44839096069336,3.2960903644561768,4.986041069030762,158.24642944335938,9.842500686645508,0.07597990334033966,2.359732388867997e-05,0.249041348695755,5.084129384158587e-07,1.4597614608646836e-05,1.797696086214273e-06,1.8111760482497632e-06,0.002053178148344159,3.417724883547635e-06,0.023635251447558403,0.02294468879699707,0.18940049409866333,0.0121595012024045,0.0948525443673134,1.908049853227567e-06,0.4242623150348663,2.0045686142111663e-06,5.118319563734985e-07,0.00011304742656648159,2.132348299710429e-06,2.635911414472503e-06,0.03439483419060707,2.030327550528454e-06,4.956625616614474e-06,0.4242622554302216,0.01417537499219179,4,1,0,16,0.0,0.0,0.0
685,142.83285522460938,0.688040554523468,0.0,0.6862003207206726,0.044102642685174935,0.01330074854195118,0.06614360958337784,2.683781147003174,9.575021743774414,125.59893798828124,109.0271224975586,145.87127685546875,142.80130004882812,0.1817957013845444,1.2972310514669516e-07,0.0,1.4732728459421196e-07,1.3639717622027092e-07,1.0994996557656124e-07,1.1127745125349977e-07,5.297236072010492e-08,1.1553431988886588e-07,0.16771773993968964,0.189251109957695,0.16884948313236234,0.17512434720993042,0.3961818516254425,0.0003647791454568505,0.0,0.00962015986442566,0.0002555646933615208,0.0023788104299455877,0.002109162276610732,0.006232262589037418,0.02117455005645752,0.3960745632648468,0.397394597530365,0.3969882726669312,0.3970760107040405,5,1,0,16,0.0,0.0,0.0
686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,16,0.0,0.0,0.0
687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,16,0.0,0.0,0.0
688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,0,16,0.0,0.0,0.0
689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0,16,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,0,16,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,0,16,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0,16,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,0,16,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,0,16,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,0,16,0.0,0.0,0.0
696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,0,16,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0,16,0.0,0.0,0.0
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,0,16,0.0,0.0,0.0
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,0,16,0.0,0.0,0.0
